Small Unit Installation Postcode,Jan 2011 - SGU Rated Output In kW,Feb 2011 - SGU Rated Output In kW,Mar 2011 - SGU Rated Output In kW,Apr 2011 - SGU Rated Output In kW,May 2011 - SGU Rated Output In kW,Jun 2011 - SGU Rated Output In kW,Jul 2011 - SGU Rated Output In kW,Aug 2011 - SGU Rated Output In kW,Sep 2011 - SGU Rated Output In kW,Oct 2011 - SGU Rated Output In kW,Nov 2011 - SGU Rated Output In kW,Dec 2011 - SGU Rated Output In kW,Jan 2012 - SGU Rated Output In kW,Feb 2012 - SGU Rated Output In kW,Mar 2012 - SGU Rated Output In kW,Apr 2012 - SGU Rated Output In kW,May 2012 - SGU Rated Output In kW,Jun 2012 - SGU Rated Output In kW,Jul 2012 - SGU Rated Output In kW,Aug 2012 - SGU Rated Output In kW,Sep 2012 - SGU Rated Output In kW,Oct 2012 - SGU Rated Output In kW,Nov 2012 - SGU Rated Output In kW,Dec 2012 - SGU Rated Output In kW,Jan 2013 - SGU Rated Output In kW,Feb 2013 - SGU Rated Output In kW,Mar 2013 - SGU Rated Output In kW,Apr 2013 - SGU Rated Output In kW,May 2013 - SGU Rated Output In kW,Jun 2013 - SGU Rated Output In kW,Jul 2013 - SGU Rated Output In kW,Aug 2013 - SGU Rated Output In kW,Sep 2013 - SGU Rated Output In kW,Oct 2013 - SGU Rated Output In kW,Nov 2013 - SGU Rated Output In kW,Dec 2013 - SGU Rated Output In kW,Jan 2014 - SGU Rated Output In kW,Feb 2014 - SGU Rated Output In kW,Mar 2014 - SGU Rated Output In kW,Apr 2014 - SGU Rated Output In kW,May 2014 - SGU Rated Output In kW,Jun 2014 - SGU Rated Output In kW,Jul 2014 - SGU Rated Output In kW,Aug 2014 - SGU Rated Output In kW,Sep 2014 - SGU Rated Output In kW,Oct 2014 - SGU Rated Output In kW,Nov 2014 - SGU Rated Output In kW,Dec 2014 - SGU Rated Output In kW,Jan 2015 - SGU Rated Output In kW,Feb 2015 - SGU Rated Output In kW,Mar 2015 - SGU Rated Output In kW,Apr 2015 - SGU Rated Output In kW,May 2015 - SGU Rated Output In kW,Jun 2015 - SGU Rated Output In kW,Jul 2015 - SGU Rated Output In kW,Aug 2015 - SGU Rated Output In kW,Sep 2015 - SGU Rated Output In kW,Oct 2015 - SGU Rated Output In kW,Nov 2015 - SGU Rated Output In kW,Dec 2015 - SGU Rated Output In kW,Jan 2016 - SGU Rated Output In kW,Feb 2016 - SGU Rated Output In kW,Mar 2016 - SGU Rated Output In kW,Apr 2016 - SGU Rated Output In kW,May 2016 - SGU Rated Output In kW,Jun 2016 - SGU Rated Output In kW,Jul 2016 - SGU Rated Output In kW,Aug 2016 - SGU Rated Output In kW,Sep 2016 - SGU Rated Output In kW,Oct 2016 - SGU Rated Output In kW,Nov 2016 - SGU Rated Output In kW,Dec 2016 - SGU Rated Output In kW,Jan 2017 - SGU Rated Output In kW,Feb 2017 - SGU Rated Output In kW,Mar 2017 - SGU Rated Output In kW,Apr 2017 - SGU Rated Output In kW,May 2017 - SGU Rated Output In kW,Jun 2017 - SGU Rated Output In kW,Jul 2017 - SGU Rated Output In kW,Aug 2017 - SGU Rated Output In kW,Sep 2017 - SGU Rated Output In kW,Oct 2017 - SGU Rated Output In kW,Nov 2017 - SGU Rated Output In kW,Dec 2017 - SGU Rated Output In kW,Jan 2018 - SGU Rated Output In kW,Feb 2018 - SGU Rated Output In kW,Mar 2018 - SGU Rated Output In kW,Apr 2018 - SGU Rated Output In kW,May 2018 - SGU Rated Output In kW,Jun 2018 - SGU Rated Output In kW,Jul 2018 - SGU Rated Output In kW,Aug 2018 - SGU Rated Output In kW,Sep 2018 - SGU Rated Output In kW,Oct 2018 - SGU Rated Output In kW,Nov 2018 - SGU Rated Output In kW,Dec 2018 - SGU Rated Output In kW,Jan 2019 - SGU Rated Output In kW,Feb 2019 - SGU Rated Output In kW,Mar 2019 - SGU Rated Output In kW,Apr 2019 - SGU Rated Output In kW,May 2019 - SGU Rated Output In kW,Jun 2019 - SGU Rated Output In kW,Jul 2019 - SGU Rated Output In kW,Aug 2019 - SGU Rated Output In kW,Sep 2019 - SGU Rated Output In kW,Oct 2019 - SGU Rated Output In kW,Nov 2019 - SGU Rated Output In kW,Dec 2019 - SGU Rated Output In kW,Jan 2020 - SGU Rated Output In kW,Feb 2020 - SGU Rated Output In kW,Mar 2020 - SGU Rated Output In kW,Apr 2020 - SGU Rated Output In kW,May 2020 - SGU Rated Output In kW,Jun 2020 - SGU Rated Output In kW,Jul 2020 - SGU Rated Output In kW,Aug 2020 - SGU Rated Output In kW,Sep 2020 - SGU Rated Output In kW,Oct 2020 - SGU Rated Output In kW,Nov 2020 - SGU Rated Output In kW,Dec 2020 - SGU Rated Output In kW,Jan 2021 - SGU Rated Output In kW,Feb 2021 - SGU Rated Output In kW,Mar 2021 - SGU Rated Output In kW,Apr 2021 - SGU Rated Output In kW,May 2021 - SGU Rated Output In kW,Jun 2021 - SGU Rated Output In kW,Jul 2021 - SGU Rated Output In kW,Aug 2021 - SGU Rated Output In kW,Sep 2021 - SGU Rated Output In kW,Oct 2021 - SGU Rated Output In kW,Nov 2021 - SGU Rated Output In kW,Dec 2021 - SGU Rated Output In kW,Jan 2022 - SGU Rated Output In kW,Feb 2022 - SGU Rated Output In kW,Mar 2022 - SGU Rated Output In kW,Apr 2022 - SGU Rated Output In kW,May 2022 - SGU Rated Output In kW,Jun 2022 - SGU Rated Output In kW,Jul 2022 - SGU Rated Output In kW,Aug 2022 - SGU Rated Output In kW,Sep 2022 - SGU Rated Output In kW,Oct 2022 - SGU Rated Output In kW,Nov 2022 - SGU Rated Output In kW,Dec 2022 - SGU Rated Output In kW,Jan 2023 - SGU Rated Output In kW,Feb 2023 - SGU Rated Output In kW,Mar 2023 - SGU Rated Output In kW,Apr 2023 - SGU Rated Output In kW,May 2023 - SGU Rated Output In kW,Jun 2023 - SGU Rated Output In kW,Jul 2023 - SGU Rated Output In kW,Aug 2023 - SGU Rated Output In kW,Sep 2023 - SGU Rated Output In kW,Oct 2023 - SGU Rated Output In kW,Nov 2023 - SGU Rated Output In kW,Dec 2023 - SGU Rated Output In kW,Jan 2024 - SGU Rated Output In kW,Feb 2024 - SGU Rated Output In kW,Mar 2024 - SGU Rated Output In kW,Apr 2024 - SGU Rated Output In kW
3814,2.96,3.5,17.42,0.0,7.214,11.02,15.655,8.22,14.35,0.0,6.84,1.52,0.0,4.86,5.32,1.95,16.025,12.84,6.97,8.94,11.5,9.5,0.0,4.8,1.6,0.0,1.6,5.35,20.0,14.95,11.29,13.73,9.5,5.0,6.84,13.0,9.4,8.2,17.14,6.62,18.99,9.0,9.0,12.5,5.5,4.5,4.0,11.0,19.5,4.5,0.0,8.0,16.59,7.0,3.12,0.0,27.0,0.0,9.6,4.55,0.0,10.0,13.42,0.0,7.68,7.5,28.26,0.0,3.12,6.93,9.48,0.0,0.0,0.0,0.0,1.56,12.42,0.0,10.26,14.645,6.66,15.0,9.6,11.38,0.0,0.0,24.87,14.08,10.06,5.94,0.0,0.0,14.665,10.965,28.33,46.69,73.85,41.44,10.5,48.12,15.0,5.76,20.505,9.24,0.0,36.42,91.6,128.57,23.235,62.56,87.38,10.23,36.015,19.11,11.43,0.0,0.0,0.0,58.99,66.365,0.0,5.94,33.76,0.0,30.48,42.52,44.175,6.66,0.0,6.66,13.29,10.36,6.16,33.33,6.64,33.36,0.0,36.16,44.725,20.645,13.26,76.77,6.64,42.63,0.0,8.305,38.05,0.0,23.18,13.28,17.6,30.475,25.74,47.84,10.375,8.36,40.66,33.295,28.65,0.0
3815,4.94,11.55,10.73,6.08,19.38,56.22,3.04,22.29,12.3,9.405,6.08,0.0,0.0,7.0,2.0,26.2,13.15,22.03,23.27,21.11,20.68,6.36,11.34,2.66,6.0,4.0,13.12,0.0,2.75,20.5,6.0,9.0,11.5,10.5,9.5,25.5,0.0,18.5,9.0,0.0,10.0,4.0,0.0,41.7,16.25,3.0,11.54,0.0,9.06,5.0,24.5,22.31,14.41,17.56,9.45,0.0,6.525,4.5,18.0,13.96,0.0,0.0,21.92,0.0,24.56,12.58,3.0,1.5,0.0,0.0,4.5,13.26,0.0,0.0,15.99,0.0,0.0,10.08,27.39,13.9,22.17,7.26,0.0,10.26,12.45,20.24,8.6,105.33,14.935,0.0,15.58,10.175,19.71,22.75,16.5,19.65,14.82,24.29,25.67,21.71,13.2,4.95,17.93,0.0,26.115,27.225,18.0,34.5,40.71,17.45,37.02,24.555,22.155,39.015,21.445,9.9,19.8,19.86,85.33,20.29,17.56,34.98,72.405,73.15,10.96,53.33,27.18,50.53,86.87,19.69,0.0,29.19,8.0,21.34,113.17,0.0,59.915,12.88,39.64,68.995,22.785,75.79,11.84,36.0,6.64,20.75,27.72,31.615,73.405,46.39,0.0,0.0,39.09,22.22,19.92,48.92,58.13,6.64,25.74,0.0
3816,3.42,1.33,13.66,4.9,11.02,14.195,2.5,14.3,22.016,3.4,10.02,0.0,7.44,10.64,4.52,3.51,4.99,37.28,15.6,16.9,28.6,5.6,5.25,18.5,10.66,1.17,9.72,16.0,15.72,5.0,3.5,14.5,25.61,4.0,18.25,9.0,16.33,0.0,8.0,18.08,19.0,11.34,6.0,11.5,7.5,2.5,7.0,9.0,3.5,0.0,14.34,3.0,7.5,7.0,0.0,7.5,26.44,25.18,13.14,1.5,8.5,7.0,5.75,4.59,26.66,4.24,8.98,9.09,0.0,9.18,4.16,4.42,0.0,122.14,8.82,7.67,9.27,14.0,4.32,10.015,46.155,9.45,106.28,6.535,11.31,10.625,24.05,3.6,15.39,32.09,35.545,12.48,104.04,40.11,19.825,5.4,0.0,16.625,92.7,4.95,44.935,54.415,21.97,8.815,35.445,33.555,19.515,0.0,5.28,10.9,19.815,7.11,11.88,7.92,5.94,11.1,37.77,76.01,19.8,6.29,12.29,26.22,119.7,13.12,76.51,18.34,26.61,117.8,6.66,123.21,32.71,38.73,6.66,23.3,20.72,19.98,10.5,26.28,52.74,31.55,28.545,21.34,29.47,77.87,16.78,19.92,6.65,50.145,46.865,34.44,13.24,6.4,40.63,24.64,34.46,62.14,6.6,6.64,0.0,0.0
3818,34.49,53.975,98.82,72.98,111.61,141.35,45.085,49.07,84.055,19.775,30.755,20.94,24.16,55.888,25.08,65.91,91.77,93.805,31.52,68.29,128.955,56.88,24.6,25.695,21.45,31.65,25.39,23.24,45.48,32.266,59.43,37.04,43.984,46.25,56.92,42.26,47.3,55.668,63.25,22.5,70.785,28.545,44.6,43.6,45.99,46.37,40.825,35.925,28.63,17.2,71.41,37.0,24.81,48.17,28.01,54.54,20.035,43.565,37.08,93.47,15.24,39.83,51.89,56.59,16.82,31.33,36.34,57.89,48.63,102.11,24.63,92.35,35.01,78.03,37.68,50.47,59.035,163.015,31.445,52.09,116.98,127.1,90.555,318.8,100.955,18.2,96.025,127.93,79.48,119.13,159.82,99.35,81.13,140.93,263.575,117.48,151.515,103.81,148.245,131.945,114.975,71.22,39.42,94.195,97.515,128.535,123.465,89.99,43.615,103.21,169.015,106.79,89.765,128.54,150.055,183.63,227.06,166.735,136.09,264.55,125.54,196.795,211.54,156.515,155.705,291.97,153.52,149.555,99.35,134.535,336.74,233.25,79.29,135.5,133.79,111.815,118.545,104.72,257.975,147.115,139.295,118.485,97.51,281.49,132.46,126.275,134.17,154.155,122.945,105.48,108.42,246.905,220.885,168.465,203.08,195.065,117.625,66.17,124.19,37.655
3820,27.38,43.73,68.24,68.245,57.81,152.438,29.127,42.9,53.644,19.32,21.2,14.28,20.705,16.905,25.3,47.92,120.895,101.865,61.43,51.575,150.96,35.29,38.115,45.62,18.69,28.08,41.26,51.46,38.41,45.064,41.798,40.42,29.923,46.5,34.0,26.7,48.775,28.1,47.325,73.36,57.0,31.94,89.6,44.25,47.12,25.425,35.03,35.06,29.66,92.21,59.36,22.92,46.77,52.67,121.79,55.48,42.62,13.96,30.5,82.59,21.285,120.52,43.06,98.06,43.51,37.4,30.8,36.27,116.18,47.39,12.47,88.358,69.11,96.185,53.4,32.775,59.39,152.07,49.94,71.785,104.465,59.54,77.015,70.82,51.61,89.385,82.685,173.33,75.275,164.31,79.19,164.86,120.445,111.685,80.51,151.805,101.195,128.095,240.27,195.145,56.375,143.24,160.405,66.84,116.27,149.07,171.14,137.707,107.005,157.95,99.975,64.53,107.025,184.645,124.075,136.395,274.765,231.25,182.445,182.415,189.93,232.255,94.86,172.265,206.75,154.13,204.025,231.935,81.995,129.015,278.84,171.405,121.8,88.9,112.52,103.56,204.58,221.02,173.56,196.685,182.415,246.86,222.65,238.1,277.085,163.875,142.68,199.72,201.075,300.41,262.635,123.56,312.63,170.895,189.42,240.75,129.775,174.105,160.13,16.795
3821,3.54,11.16,10.6,12.22,35.15,45.691,12.47,11.84,34.54,1.5,23.88,12.1,5.0,0.0,2.28,17.04,19.4,37.08,4.5,18.5,29.06,6.92,15.96,15.56,7.0,0.0,0.0,27.87,28.82,9.5,23.54,48.53,4.5,34.64,13.5,8.5,6.5,6.075,4.5,16.0,20.0,38.09,22.27,11.53,27.08,4.5,1.0,10.36,0.0,9.03,6.5,9.0,9.1,9.5,12.49,7.98,9.9,7.14,0.0,0.0,14.59,0.0,27.33,7.8,20.21,4.59,8.3,0.0,0.0,4.5,0.0,11.54,16.16,4.5,0.0,4.505,42.89,19.76,10.435,10.33,10.26,0.0,104.445,16.2,0.0,13.575,32.47,20.975,0.0,18.51,67.565,80.97,15.6,10.52,18.68,34.18,37.89,48.565,12.365,21.835,41.545,99.0,11.34,10.8,0.0,39.02,15.4,25.99,0.0,56.8,30.525,97.08,26.955,25.08,3.78,19.8,40.21,119.0,97.02,73.81,27.585,27.97,67.635,46.17,30.1,19.97,16.56,74.87,36.4,35.75,27.27,83.25,20.52,49.53,21.84,19.89,43.04,43.79,32.4,31.07,44.82,36.52,78.81,51.505,36.235,27.33,0.0,0.0,38.53,0.0,34.32,44.62,52.44,80.29,15.905,18.26,18.48,25.155,6.6,0.0
3822,0.0,8.74,19.06,1.54,8.0,13.5,3.04,0.0,24.058,0.0,9.26,0.0,2.5,4.995,23.0,3.04,17.29,0.0,4.94,21.665,10.36,0.0,7.5,0.0,0.0,0.0,0.0,8.0,10.04,0.0,19.34,1.17,0.0,0.0,4.32,9.0,5.0,3.0,7.0,0.0,13.0,6.0,0.0,0.0,0.0,7.59,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.59,4.5,4.94,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.505,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,16.53,5.94,0.0,2.16,0.0,0.0,5.31,13.0,0.0,11.91,11.55,4.02,0.0,0.0,6.615,0.0,5.89,11.825,0.0,9.37,11.73,19.6,20.475,0.0,12.025,0.0,6.6,23.37,6.6,1.98,0.0,6.6,6.66,8.03,0.0,5.94,0.0,0.0,8.14,15.54,0.0,32.44,0.0,33.18,0.0,0.0,10.4,12.9,6.66,5.92,0.0,0.0,9.68,0.0,66.4,0.0,12.21,8.3,18.675,19.8,0.0,14.725,5.2,19.84,17.16,6.0,0.0,5.16,0.0,0.0,29.53,0.0,18.96,0.0,0.0,13.2
3823,1.5,6.18,9.78,8.09,10.715,19.305,6.165,5.98,16.71,0.0,7.59,0.0,9.62,1.52,15.64,16.56,31.24,38.282,8.06,14.975,25.05,4.5,20.48,12.0,6.0,0.0,5.0,6.03,3.71,3.0,8.64,4.5,8.5,12.0,4.0,0.0,14.71,4.0,2.0,3.0,10.2,14.56,9.6,21.5,19.37,10.0,60.0,11.96,0.0,3.0,2.5,10.62,0.0,11.0,13.0,4.42,0.0,8.68,14.0,3.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,15.12,9.09,14.355,18.8,0.0,3.12,19.35,3.57,17.28,8.18,0.0,2.32,10.38,28.22,4.5,113.97,9.515,13.19,0.0,7.83,10.24,32.405,10.4,20.405,52.845,25.395,14.42,2.475,4.8,9.8,5.52,6.6,0.0,6.6,0.0,17.16,17.93,60.365,6.2,18.32,20.385,31.07,37.49,86.46,29.48,6.6,16.79,105.86,12.04,41.64,14.87,27.31,12.5,34.11,13.26,19.86,14.4,40.63,19.58,6.66,6.66,11.84,24.99,22.48,43.28,40.22,35.46,12.87,17.39,5.7,34.4,60.905,23.09,34.03,66.585,35.94,13.28,49.325,5.81,6.64,59.84,58.06,6.64,10.56,42.84,19.89,24.64,57.82,12.9,26.01,0.0,4.84
3824,0.0,9.21,4.52,8.11,27.49,43.15,7.76,8.844,24.58,17.619,29.46,15.87,6.9,3.04,6.46,11.4,54.25,42.5,40.96,25.255,38.405,6.195,11.0,31.19,23.48,2.5,11.06,21.0,10.42,11.74,29.96,37.09,28.26,27.5,17.25,13.5,12.93,18.0,22.32,17.62,9.0,34.365,13.0,17.22,6.425,22.18,12.0,11.0,7.59,20.0,15.198,20.99,8.59,22.8,11.13,101.905,9.0,4.25,0.0,14.4,16.84,9.25,9.65,3.06,9.2,16.42,11.25,24.94,0.0,3.135,21.02,20.985,6.67,2.08,3.12,12.52,32.86,4.55,36.01,28.845,41.02,21.435,12.83,25.96,11.44,47.04,17.44,27.09,17.28,19.45,20.12,11.8,30.35,19.3,28.34,34.08,13.2,38.635,100.51,31.39,47.75,27.865,34.59,50.24,17.29,19.78,49.255,33.015,30.425,44.82,117.23,49.83,36.22,37.305,20.05,50.39,55.46,46.45,28.47,11.88,53.96,12.865,26.21,53.14,6.66,36.94,39.21,38.72,73.095,29.94,94.24,62.02,29.99,116.16,51.7,19.525,26.76,19.96,32.65,17.2,38.515,57.4,81.365,53.64,63.85,53.805,104.7,52.065,27.475,55.14,31.84,53.87,51.495,29.56,36.56,45.83,16.72,46.355,24.02,11.44
3825,43.135,45.885,75.86,52.53,99.51,150.52,56.59,111.1,97.9,45.24,52.68,35.2,30.99,45.9,80.195,112.06,222.301,255.295,64.89,105.73,186.81,70.72,83.0,86.97,47.93,60.0,74.7,66.245,84.7,74.38,47.33,70.1,80.75,68.39,114.115,37.12,34.0,97.91,94.955,64.43,130.68,75.81,96.26,68.96,36.34,82.48,73.08,44.34,64.33,49.5,37.54,33.18,25.04,51.38,138.35,46.23,26.14,45.32,38.005,84.26,44.75,36.6,23.63,26.09,74.16,30.6,47.16,23.71,180.78,33.88,53.05,59.99,26.18,58.775,34.97,40.85,77.34,59.745,89.655,54.565,65.685,162.575,68.695,81.485,27.225,65.43,68.525,230.32,154.55,55.725,117.215,109.915,39.42,156.475,156.98,116.15,100.245,217.32,191.85,137.48,73.65,33.55,62.05,70.31,151.88,231.305,106.73,181.68,187.335,85.225,280.37,152.96,90.54,170.09,146.685,99.08,99.915,142.59,229.05,124.32,114.99,248.18,180.08,231.74,82.59,202.97,150.825,158.04,192.45,141.185,127.81,133.64,68.485,125.76,88.0,69.93,103.21,85.26,152.5,130.59,193.88,233.82,277.89,156.455,127.945,190.31,243.41,126.74,174.32,137.555,183.905,143.55,173.455,160.195,106.825,297.655,112.435,125.94,116.87,52.355
3831,0.0,4.07,5.36,9.99,9.12,29.4,1.4,12.5,17.42,3.04,15.08,12.6,9.75,1.9,12.54,10.34,12.04,25.0,10.7,3.8,35.02,9.02,5.5,17.0,5.98,0.0,9.0,4.6,4.5,5.0,2.5,5.0,4.5,11.56,5.62,4.5,4.5,28.8,11.0,4.5,11.5,7.0,7.75,11.875,7.74,5.5,11.0,13.82,10.1,1.5,7.91,14.0,3.5,18.0,4.0,9.0,8.66,3.72,0.0,7.8,16.005,9.0,4.08,3.06,21.1,0.0,0.0,4.96,0.0,14.12,9.7,4.56,0.0,4.59,4.95,13.14,13.25,11.91,43.12,17.93,6.44,4.24,10.66,10.4,0.0,17.74,20.16,6.44,23.77,81.91,18.675,23.42,6.6,15.305,12.03,0.0,22.49,38.05,14.875,12.0,7.44,17.65,0.0,16.65,19.74,45.515,11.3,11.7,20.33,16.5,21.145,13.1,20.32,6.6,47.58,11.55,19.46,42.945,8.14,6.66,23.69,15.91,6.135,6.66,35.86,10.945,25.08,19.86,18.075,99.0,49.62,69.93,0.0,0.0,19.14,13.3,3.33,8.355,19.375,61.39,17.25,0.0,33.79,50.09,6.63,54.97,26.56,19.92,4.92,0.0,21.58,24.64,13.2,106.32,28.795,98.12,0.0,8.715,0.0,0.0
3832,0.0,0.0,1.48,0.0,1.85,1.52,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,2.28,9.5,2.14,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0,4.5,24.18,0.0,2.08,0.0,0.0,0.0,0.0,13.46,0.0,0.0,6.54,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.0,6.6,0.0,0.0,0.0,1.675,20.4,5.4,0.0,12.3,14.4,0.0,0.0,0.0,0.0,6.6,0.0,7.68,0.0,0.0,3.3,0.0,13.2,0.0,0.0,0.0,10.2,7.3,0.0,7.0,5.11,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,10.395,29.7,0.0,0.0,0.0,0.0,3.9,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,13.08,19.08,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,0.0,0.0,0.0,0.0,0.0,2.0,1.52,5.32,0.0,0.0,2.6,0.0,0.0,0.0,0.0,8.736,0.0,0.0,2.22,0.0,5.0,10.52,0.0,0.0,1.52,0.0,3.0,4.78,4.6,0.0,4.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4.5,1.5,0.0,6.71,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.0,0.0,0.0,0.0,15.66,0.0,4.68,0.0,5.015,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,6.48,5.5,1.375,0.0,0.0,4.2,0.0,0.0,0.0,0.0,3.15,99.45,5.94,0.0,0.0,3.85,0.0,21.45,0.0,0.0,0.0,5.53,3.85,0.0,5.6,6.66,3.33,0.0,19.98,0.0,0.0,5.92,0.0,3.7,6.66,0.0,0.0,6.66,0.0,0.0,5.55,0.0,0.0,11.68,0.0,0.0,12.97,0.0,11.84,6.66,14.875,16.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0
3835,0.0,0.0,0.0,1.9,6.16,3.04,0.0,0.0,1.52,0.0,0.0,5.64,0.0,0.0,0.0,1.9,2.0,1.95,0.0,12.48,0.0,4.5,1.5,1.52,4.5,0.0,0.0,0.0,1.75,0.0,18.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,25.0,9.0,8.5,0.0,0.0,0.0,0.0,8.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.18,0.0,0.0,3.64,3.12,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.42,0.0,0.0,0.0,94.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,29.325,0.0,19.98,12.49,0.0,45.675,23.58,0.0,25.64,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,10.62,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,6.66,13.32,0.0,0.0,4.68,0.0,0.0,17.5,0.0,0.0,13.27,12.45,9.96,0.0,24.48,0.0,0.0,9.13,0.0,99.0,0.0,30.24,0.0,6.64,0.0,4.98,11.0,7.055,0.0,0.0
3840,48.125,45.474,24.62,38.535,46.355,73.37,20.555,55.668,78.315,13.9,30.78,42.278,10.04,19.35,42.32,62.585,99.085,159.16,55.085,119.065,157.22,37.895,67.24,74.76,43.89,67.08,53.51,67.78,58.298,81.47,55.08,12.5,36.0,16.5,66.54,87.5,18.33,45.5,33.57,108.59,78.55,47.5,96.79,27.77,39.5,101.17,24.32,17.68,36.84,43.0,35.375,30.15,77.59,34.0,29.2,65.52,36.49,60.09,17.68,25.7,9.0,12.39,40.72,31.18,64.54,6.12,33.16,52.15,12.75,54.14,36.125,199.09,32.43,11.56,157.275,33.16,64.515,171.93,98.07,72.095,82.585,93.05,120.095,91.14,61.93,237.77,80.625,75.36,35.89,384.87,67.325,36.905,93.66,114.41,61.34,148.025,35.945,79.055,63.69,119.79,148.79,53.855,71.475,136.21,56.735,221.745,108.805,272.065,33.0,79.035,327.955,118.15,24.85,71.715,221.97,84.34,222.895,180.71,212.33,164.54,99.33,222.32,199.055,210.56,128.57,120.25,143.7,306.665,90.385,106.34,127.85,146.605,56.64,89.83,156.24,107.45,135.89,385.15,125.965,99.8,86.44,217.135,68.73,218.995,89.555,96.09,136.54,129.985,98.275,221.05,119.97,126.855,47.405,126.61,186.44,175.645,45.4,136.385,69.52,11.44
3842,17.27,24.83,15.07,4.56,14.71,16.14,8.148,14.319,26.725,7.36,9.52,0.0,1.52,6.27,10.26,25.6,18.09,32.41,17.22,46.49,35.39,26.8,28.37,20.325,13.58,18.06,17.38,28.14,36.81,4.56,10.06,18.56,4.5,25.29,23.0,3.0,0.0,10.66,3.0,12.5,38.5,11.67,26.29,14.5,21.65,3.06,24.54,4.59,2.5,16.15,0.0,8.5,7.0,11.5,0.0,7.5,16.4,19.47,12.86,5.5,3.06,6.63,18.37,2.6,4.16,0.0,0.0,0.0,4.68,0.0,10.59,5.16,2.08,15.53,12.83,0.0,6.32,4.425,3.2,38.69,8.0,40.14,36.81,58.05,0.0,10.34,5.2,26.98,8.94,32.71,53.315,43.65,15.315,27.615,19.34,23.375,37.945,37.79,29.78,9.9,5.4,25.5,5.225,11.15,26.4,22.815,28.875,16.095,46.13,30.29,45.47,27.44,11.25,38.01,56.89,28.38,36.07,23.87,14.58,61.41,26.5,38.59,29.04,26.3,24.175,40.62,21.175,25.9,17.855,25.1,56.615,12.75,18.5,25.03,38.48,26.58,31.735,50.85,30.78,28.95,29.71,134.265,7.885,57.725,12.035,17.43,15.355,60.255,36.52,35.235,63.12,66.94,38.63,6.4,49.255,6.56,34.39,52.42,13.16,0.0
