Small Unit Installation Postcode,Jan 2011 - Installations Quantity,Feb 2011 - Installations Quantity,Mar 2011 - Installations Quantity,Apr 2011 - Installations Quantity,May 2011 - Installations Quantity,Jun 2011 - Installations Quantity,Jul 2011 - Installations Quantity,Aug 2011 - Installations Quantity,Sep 2011 - Installations Quantity,Oct 2011 - Installations Quantity,Nov 2011 - Installations Quantity,Dec 2011 - Installations Quantity,Jan 2012 - Installations Quantity,Feb 2012 - Installations Quantity,Mar 2012 - Installations Quantity,Apr 2012 - Installations Quantity,May 2012 - Installations Quantity,Jun 2012 - Installations Quantity,Jul 2012 - Installations Quantity,Aug 2012 - Installations Quantity,Sep 2012 - Installations Quantity,Oct 2012 - Installations Quantity,Nov 2012 - Installations Quantity,Dec 2012 - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Jan 2015 - Installations Quantity,Feb 2015 - Installations Quantity,Mar 2015 - Installations Quantity,Apr 2015 - Installations Quantity,May 2015 - Installations Quantity,Jun 2015 - Installations Quantity,Jul 2015 - Installations Quantity,Aug 2015 - Installations Quantity,Sep 2015 - Installations Quantity,Oct 2015 - Installations Quantity,Nov 2015 - Installations Quantity,Dec 2015 - Installations Quantity,Jan 2016 - Installations Quantity,Feb 2016 - Installations Quantity,Mar 2016 - Installations Quantity,Apr 2016 - Installations Quantity,May 2016 - Installations Quantity,Jun 2016 - Installations Quantity,Jul 2016 - Installations Quantity,Aug 2016 - Installations Quantity,Sep 2016 - Installations Quantity,Oct 2016 - Installations Quantity,Nov 2016 - Installations Quantity,Dec 2016 - Installations Quantity,Jan 2017 - Installations Quantity,Feb 2017 - Installations Quantity,Mar 2017 - Installations Quantity,Apr 2017 - Installations Quantity,May 2017 - Installations Quantity,Jun 2017 - Installations Quantity,Jul 2017 - Installations Quantity,Aug 2017 - Installations Quantity,Sep 2017 - Installations Quantity,Oct 2017 - Installations Quantity,Nov 2017 - Installations Quantity,Dec 2017 - Installations Quantity,Jan 2018 - Installations Quantity,Feb 2018 - Installations Quantity,Mar 2018 - Installations Quantity,Apr 2018 - Installations Quantity,May 2018 - Installations Quantity,Jun 2018 - Installations Quantity,Jul 2018 - Installations Quantity,Aug 2018 - Installations Quantity,Sep 2018 - Installations Quantity,Oct 2018 - Installations Quantity,Nov 2018 - Installations Quantity,Dec 2018 - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Jan 2021 - Installations Quantity,Feb 2021 - Installations Quantity,Mar 2021 - Installations Quantity,Apr 2021 - Installations Quantity,May 2021 - Installations Quantity,Jun 2021 - Installations Quantity,Jul 2021 - Installations Quantity,Aug 2021 - Installations Quantity,Sep 2021 - Installations Quantity,Oct 2021 - Installations Quantity,Nov 2021 - Installations Quantity,Dec 2021 - Installations Quantity,Jan 2022 - Installations Quantity,Feb 2022 - Installations Quantity,Mar 2022 - Installations Quantity,Apr 2022 - Installations Quantity,May 2022 - Installations Quantity,Jun 2022 - Installations Quantity,Jul 2022 - Installations Quantity,Aug 2022 - Installations Quantity,Sep 2022 - Installations Quantity,Oct 2022 - Installations Quantity,Nov 2022 - Installations Quantity,Dec 2022 - Installations Quantity,Jan 2023 - Installations Quantity,Feb 2023 - Installations Quantity,Mar 2023 - Installations Quantity,Apr 2023 - Installations Quantity,May 2023 - Installations Quantity,Jun 2023 - Installations Quantity,Jul 2023 - Installations Quantity,Aug 2023 - Installations Quantity,Sep 2023 - Installations Quantity,Oct 2023 - Installations Quantity,Nov 2023 - Installations Quantity,Dec 2023 - Installations Quantity,Jan 2024 - Installations Quantity,Feb 2024 - Installations Quantity,Mar 2024 - Installations Quantity,Apr 2024 - Installations Quantity
3546,0,0,0,1,2,10,3,1,5,0,1,0,0,1,1,1,0,0,0,2,1,1,0,0,1,0,0,2,0,0,1,1,1,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,2,0,1,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0
3549,2,2,3,5,4,3,2,1,1,0,1,1,0,1,0,4,1,3,1,5,3,2,0,2,1,3,1,6,9,2,1,6,4,4,1,2,2,0,3,2,2,2,0,1,2,1,2,0,5,0,0,0,0,3,3,1,1,1,0,1,5,0,1,0,0,0,1,0,0,0,2,0,4,5,2,3,0,3,2,3,2,0,2,4,1,2,4,1,2,1,3,3,2,3,1,5,2,5,3,2,2,0,2,6,2,7,10,2,4,5,11,11,9,14,7,13,7,8,11,6,5,5,6,3,7,2,6,7,1,2,4,8,4,1,5,4,1,2,6,3,11,3,2,39,2,2,5,3,2,11,1,6,3,1,5,1,1,2,3,0
3550,26,27,76,72,114,152,33,28,82,16,38,24,22,32,28,27,67,102,42,52,90,29,32,29,12,22,22,20,8,11,15,25,20,25,17,18,16,29,28,20,17,12,21,25,23,27,21,15,16,24,17,25,23,16,7,12,12,16,16,14,10,5,9,13,8,12,10,12,15,7,18,24,15,13,25,9,12,14,24,13,18,18,23,38,14,18,23,16,21,26,18,29,31,52,34,35,32,67,46,36,33,11,19,37,39,43,48,34,41,69,51,34,39,38,47,31,53,49,45,50,31,56,44,47,40,50,37,53,41,38,38,37,20,22,39,38,32,37,40,47,36,34,44,36,24,36,47,24,34,26,48,30,46,39,29,45,22,43,20,11
3551,38,37,51,59,98,153,29,29,111,13,30,49,28,25,33,24,70,80,57,66,93,28,39,39,17,31,20,25,35,19,27,20,19,35,32,22,19,25,24,26,27,29,30,29,27,17,19,23,22,26,32,19,18,26,24,25,14,24,15,14,11,13,19,21,16,21,12,11,23,13,27,22,23,18,23,22,15,27,22,21,24,19,34,32,29,33,34,27,29,42,38,41,44,60,61,43,57,61,59,46,28,23,25,52,35,49,65,58,46,63,62,54,53,51,61,61,72,83,78,69,43,68,81,73,63,63,37,76,67,60,45,38,40,52,64,32,49,58,38,55,57,50,69,52,34,52,52,27,53,46,50,49,39,35,61,33,28,46,32,15
3552,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,26,20,37,28,51,90,15,23,38,12,17,21,10,12,12,14,36,46,25,21,49,14,22,24,13,15,10,9,10,20,15,23,16,9,7,8,6,18,13,8,20,13,15,8,15,11,11,14,8,12,15,8,11,14,6,13,12,15,13,6,3,10,8,7,2,9,2,2,8,8,9,9,10,5,6,6,7,9,13,11,1,6,13,10,8,3,14,12,16,8,12,21,16,21,22,19,21,24,33,26,17,5,13,16,16,25,23,20,21,29,25,15,24,21,18,24,32,35,21,22,18,28,30,31,13,30,31,21,19,25,24,22,22,14,18,24,22,19,23,30,21,23,27,16,16,25,24,18,33,16,22,29,18,17,26,10,17,10,14,9
3556,16,20,31,20,40,61,14,13,35,13,9,13,11,10,12,12,17,32,22,13,37,11,16,12,11,4,8,6,12,5,13,10,10,14,9,12,10,7,13,9,10,11,9,8,13,3,16,7,7,9,8,6,4,8,5,7,7,5,2,6,4,3,12,4,3,1,3,6,4,9,9,4,5,4,5,5,2,8,8,5,6,13,12,7,6,14,14,8,7,10,7,8,11,11,12,7,12,16,22,16,21,7,11,14,11,21,22,18,21,37,24,14,14,20,21,13,35,17,20,14,17,16,35,23,16,13,24,28,19,21,12,9,14,13,15,17,14,26,26,14,19,13,23,6,8,15,14,12,13,14,15,17,16,19,22,5,23,17,14,1
3557,1,0,1,1,1,6,0,1,3,0,1,1,0,0,2,1,3,1,0,3,2,1,0,2,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,2,4,1,2,2,0,3,0,2,0,2,1,2,0,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,3,2,0,1,1,0,1,1,1,2,1,2,3,2,1,3,1,1,0,1,1,0,2,0,2,0,0,1,0,1,0,1,1,2,1,1,0,1,0,0,3,2,1,1,1,2,0,1,2,0,0,1,1,2,1,1,0,1,2,0,1,0,1,2,0,0,1,0,0,0,3,0,0,1,1
3558,1,1,1,1,3,12,0,2,7,1,0,1,5,0,2,4,3,6,2,3,6,1,1,3,0,4,1,0,2,1,3,0,4,3,0,1,1,3,1,0,0,1,1,1,4,0,0,1,0,0,1,2,0,1,4,2,0,0,0,0,3,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,0,0,1,0,0,0,1,1,2,1,0,0,0,2,3,2,0,2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,3,1,0,0,1,3,0,0,2,1,2,1,0,1,1,1,2,1,0,0,0,2,1,0,2,2,1,1,3,1,1,1,0,1,0,5,1,0,0,3,0,0,3,0,1,1,0
3559,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,3,1,0,1,1,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,2,1,0,0,0,0,2,1,2,0,0,0,0,1,0,2,0,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2,1,1,0,0,0,0
3561,2,13,14,7,17,25,9,12,14,3,6,6,4,13,8,4,12,28,11,3,15,6,8,16,12,19,0,16,7,3,5,3,1,9,3,1,14,6,4,5,3,3,1,1,3,5,5,2,2,3,4,2,3,1,2,2,3,6,6,5,1,6,4,9,4,6,1,2,4,2,2,3,6,1,4,0,2,5,0,8,3,3,1,2,7,4,2,8,4,4,5,3,3,12,8,6,4,13,5,7,7,5,2,7,1,13,3,9,13,11,8,6,4,7,8,7,9,11,2,5,5,8,6,8,7,3,7,8,7,6,3,3,1,4,6,3,7,6,9,8,8,1,5,5,6,2,6,3,4,6,7,10,9,3,7,2,3,4,2,0
3562,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,1,1,1,2,0,0,0,2,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0
3563,1,0,0,3,4,2,0,0,0,1,2,3,2,5,2,2,3,2,1,3,2,1,3,2,0,0,1,2,0,1,0,0,0,0,3,2,0,0,0,1,2,1,2,1,1,0,2,0,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,2,1,0,4,0,1,1,5,1,1,1,0,1,0,1,2,1,0,1,3,1,1,2,3,1,3,1,0,1,1,0,0,2,5,0,1,0,0,0,1,1,2,1,1,2,1,2,1,0,0,2,1,1,0,0,1,6,3,7,2,1,2,0,1,1,1,4,3,1,2,1,3,0,1,0,0,0
3564,8,22,29,48,49,86,14,19,48,0,6,2,11,13,15,12,29,50,18,26,62,8,5,27,15,15,12,16,21,16,15,20,16,17,21,17,24,17,15,15,16,10,11,12,13,21,25,15,14,26,16,13,9,11,15,9,11,15,18,11,10,14,10,22,14,10,10,17,13,15,10,9,8,21,12,12,15,10,13,12,20,18,16,16,8,18,21,18,16,13,11,17,20,36,27,23,16,27,22,33,23,17,14,16,20,27,21,19,23,22,24,23,38,45,29,28,43,28,29,32,11,20,37,26,16,19,26,27,26,24,24,29,9,17,29,17,13,23,43,52,15,15,25,21,12,20,20,18,30,26,21,31,24,20,12,12,15,12,22,5
3565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3566,1,0,0,1,4,1,0,2,0,0,1,0,0,0,1,0,0,0,2,1,1,0,1,1,1,0,0,1,4,0,1,0,1,1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,1,0,1,2,2,0,1,2,0,1,1,2,3,1,1,1,0,1,0,2,2,3,2,0,3,0,1,2,0,1,2,0,0,0,1,0,1,2,2,1,0,0,2,2,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,2,0,2,1,0,2,0,0,0,0,0,1,1,0
3567,0,0,1,1,1,8,0,1,2,0,4,0,0,0,1,1,3,2,0,1,4,0,0,2,0,0,1,2,1,1,1,0,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,1,0,0,2,0,1,1,0,1,1,0,1,4,3,1,2,0,1,2,0,0,0,2,1,2,0,0,1,0,0,0,2,0,0,1,1,0,2,2,2,3,5,1,0,1,5,0,1,2,2,3,1,1,1,1,1,0,1,0,2,1,2,1,0,0,1,0,0,2,2,0,0,2,0,0,1,0,2,0,1,0,0,3,1,3,1,0,0,1,0,0,0,2,0
3568,4,4,4,3,5,15,4,11,11,2,2,1,1,0,5,3,6,7,6,8,14,6,4,5,8,5,3,6,3,9,4,3,3,3,4,3,2,3,2,0,3,1,2,5,2,0,1,3,0,3,2,2,2,2,2,2,5,4,1,1,2,2,3,7,3,5,5,3,8,1,1,2,4,7,3,2,4,1,3,2,4,3,2,8,11,4,6,4,7,2,2,3,2,5,2,6,0,1,3,6,6,3,2,3,7,9,4,6,7,4,6,5,3,6,5,7,4,4,9,8,3,3,10,2,1,5,1,11,5,4,3,3,2,2,4,4,3,0,2,2,5,0,9,4,2,6,7,2,8,3,4,3,5,1,3,2,7,2,3,2
3570,2,1,1,1,1,11,1,3,5,1,0,0,0,2,0,0,1,3,3,2,1,0,0,0,0,0,1,0,3,0,0,0,0,3,3,1,0,0,0,3,0,0,2,5,7,1,0,1,2,0,1,1,1,2,0,0,1,0,2,0,2,1,0,0,0,1,2,1,1,4,2,1,0,2,2,0,0,2,0,0,0,1,1,0,1,0,0,1,1,3,1,1,1,0,1,0,1,2,2,3,3,1,0,0,0,1,0,0,1,3,1,2,2,1,3,0,1,1,1,1,0,1,3,4,1,0,1,2,0,0,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,4,5,1,1,0,5,0,0,1,1,0,0
3571,0,0,0,0,2,1,0,1,2,0,0,0,0,2,0,0,1,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,3,2,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3573,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,0,1,2,1,0,0,1,1,0,2,0,1,1,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0
3575,0,1,1,2,3,3,0,1,3,3,0,0,0,0,3,2,1,2,0,4,1,0,0,0,1,1,2,0,1,0,1,1,2,2,1,1,1,1,2,2,0,1,0,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,5,0,2,0,0,0,4,2,1,1,0,0,3,6,1,1,1,2,1,0,2,1,1,0,0,1,4,0,0,0,1,6,0,0,2,2,1,0,1,3,2,1,2,2,1,1,1,0,3,2,1,0,1,1,1,0,1,0,0,0
3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,1,4,6,24,26,26,11,21,24,1,6,8,2,7,8,10,11,28,14,12,32,11,9,16,8,10,10,6,12,4,10,9,7,4,7,5,1,2,0,0,2,4,2,5,1,3,3,0,2,7,5,4,3,13,2,1,3,6,7,4,1,1,4,5,12,7,2,2,11,7,3,8,7,6,9,2,1,5,7,7,7,8,4,5,3,7,14,8,7,7,2,4,3,5,5,3,2,8,7,17,7,6,4,2,2,4,3,8,4,12,14,13,6,9,8,7,10,10,11,8,1,4,4,2,7,7,5,9,7,3,6,5,0,3,5,6,5,7,3,9,8,0,3,5,8,5,2,4,4,3,8,6,9,6,5,5,4,3,2,1
3580,0,1,1,2,4,1,2,3,4,0,0,0,0,2,0,0,1,3,2,2,9,0,3,2,0,1,0,0,0,3,0,1,0,0,0,3,0,1,1,1,1,0,5,3,1,1,1,0,0,2,5,2,0,2,2,2,0,0,0,0,0,0,1,5,0,0,2,1,2,1,2,2,1,2,4,1,3,1,1,0,0,0,0,3,1,2,2,0,1,1,3,0,2,2,3,2,0,2,3,5,2,1,0,2,0,1,1,1,2,1,3,2,0,2,3,1,1,0,2,0,2,4,2,2,1,1,1,2,1,1,2,4,2,1,3,2,0,0,1,3,1,0,2,3,0,3,2,0,2,1,3,1,1,1,1,1,1,1,1,0
3581,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3583,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,2,0,0,0
3584,0,0,2,5,4,5,2,1,7,0,2,0,0,0,1,4,2,1,2,1,2,1,0,0,0,1,1,2,3,0,2,0,1,0,1,1,0,1,0,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,5,3,0,1,3,2,0,1,0,2,1,0,3,1,1,0,1,1,1,1,1,0,0,2,1,1,3,4,0,4,1,1,1,2,1,3,0,3,2,1,3,2,4,4,0,0,2,4,4,4,0,1,0,0,1,0,2,1,2,2,1,1,2,0,0,1,0,1,3,2,0,0,4,1,2,0,1,2,3,1,3,0,0,3,1,1,2,3,4,0,2,0,1,2,0
3585,3,12,22,55,46,62,24,26,34,4,19,2,5,0,2,13,5,23,13,14,41,9,21,21,4,7,11,11,16,7,6,18,2,5,6,8,7,4,5,4,8,3,5,2,3,6,2,5,6,13,10,3,11,6,5,3,13,3,5,5,2,4,3,5,1,7,6,9,18,12,8,16,0,8,6,1,4,12,7,10,10,3,4,14,5,10,8,11,9,12,12,13,8,17,22,10,9,12,5,25,14,4,8,14,16,14,4,21,10,17,7,19,22,24,19,26,18,20,10,7,9,12,17,9,11,29,7,14,16,9,16,11,7,12,9,4,11,10,14,9,13,6,31,8,5,7,7,6,11,5,15,12,3,15,9,4,5,3,3,1
3586,0,1,1,2,4,3,1,3,7,0,1,0,0,0,1,2,0,3,0,3,3,0,1,1,0,1,1,1,2,0,2,3,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,2,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,2,0,2,0,0,2,1,4,1,1,0,0,2,1,0,1,0,1,2,1,1,1,3,0,0,2,1,1,2,1,2,1,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,1,1,0
3588,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,1,0,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,2,1,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,1,0,2,2,1,0,1,0,0,0,1,0,0,4,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3589,0,0,0,0,1,2,1,1,3,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,4,3,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3590,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,3,0,1,0,0,3,0,1,3,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
